BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=Intimidatedescription|Attempt to scare the enemy into retreating from the battlefield without having to kill them.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=Bribedisplay_name|Bribe
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=Bribedescription|Attempt to bribe enemy with credits so that they leave the battlefield willingly.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=AttackBuildingdisplay_name|Attack Building
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=AttackBuildingdescription|All of the units in the selected squads will attack the building, attempting to destroy it and all that is inside.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=LaserKatanadisplay_name|Laser Katana
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=LaserKatanadescription|An energy sword capable of extending in size by several meters.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=MissileRackdisplay_name|Missile Rack
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=MissileRackdescription|Concealed missile rack grants heavy units long range destructive power.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=ClimbBuildingdisplay_name|Climb Building
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=ClimbBuildingdescription|All of the units in the selected squads will climb the exterior of the building and take up position on the roof.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=AttractAttentiondisplay_name|Attract Attention
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=AttractAttentiondescription|Loud noises and suspicious holograms draw enemy attention from all around.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=ErectNanoshielddisplay_name|Erect Nanoshield
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=ErectNanoshielddescription|A large bubble that reduces all incoming damage in the area is erected, protecting friendly units within its range.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=Nanorepairdisplay_name|Nanorepair
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=Nanorepairdescription|Repair or heal the target.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=CorruptEnemyMachinedisplay_name|Corrupt Enemy Machine
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=CorruptEnemyMachinedescription|Only works against enemy robots or vehicles.  If successful, that enemy will become part of our own forces.
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=AnimateLocalMachinesdisplay_name|Animate Local Machines
BattleUnitPlayerActiveAbilityType/battle_unit_player_active_ability_type/=AnimateLocalMachinesdescription|Any available small environmental machines become armed and operational.  Laser printers, industrial equipment, you name it.
BattleUnitType/battle_unit_type/=NPCCrime_Rioterdisplay_name|Rioter
BattleUnitType/battle_unit_type/=NPCCrime_Rioterdescription|Little more than an angry person with rudimentary weapons.
BattleUnitType/battle_unit_type/=NPCCrime_ArmedRioterdisplay_name|Armed Rioter
BattleUnitType/battle_unit_type/=NPCCrime_ArmedRioterdescription|Armed with guns, these rioters think they're protecting things but they actually make everything worse.
BattleUnitType/battle_unit_type/=NPCCrime_Looterdisplay_name|Looter
BattleUnitType/battle_unit_type/=NPCCrime_Looterdescription|Lowlifes more preocupied with fleeing the area with resources than anything else.
BattleUnitType/battle_unit_type/=NPCCrime_Arsonistdisplay_name|Arsonist
BattleUnitType/battle_unit_type/=NPCCrime_Arsonistdescription|As bad as brutes, but they either have a weird preference for fire or think it is somehow the solution to societal problems.
BattleUnitType/battle_unit_type/=NPCCrime_Instigatordisplay_name|Riot Instigator
BattleUnitType/battle_unit_type/=NPCCrime_Instigatordescription|Often toting megaphones, these criminals encourage rioting and looting as a response to society's issues.
BattleUnitType/battle_unit_type/=NPCCriSynd_Associatedisplay_name|Syndicate Associate
BattleUnitType/battle_unit_type/=NPCCriSynd_Associatedescription|Initiates into criminal syndicates stay in this role until they prove themselves or die trying.
BattleUnitType/battle_unit_type/=NPCCriSynd_Enforcerdisplay_name|Syndicate Enforcer
BattleUnitType/battle_unit_type/=NPCCriSynd_Enforcerdescription|Experienced criminals, good in combat.
BattleUnitType/battle_unit_type/=NPCCriSynd_Triggermandisplay_name|Syndicate Triggerman
BattleUnitType/battle_unit_type/=NPCCriSynd_Triggermandescription|Enforcers who are especially fond of killing, but who lack the finesse to climb higher in the hierarchy.
BattleUnitType/battle_unit_type/=NPCCriSynd_Hitmandisplay_name|Syndicate Hitman
BattleUnitType/battle_unit_type/=NPCCriSynd_Hitmandescription|Experienced assassin, deadly and dangerous. Be extra wary of bald ones.
BattleUnitType/battle_unit_type/=NPCCriSynd_Bodyguarddisplay_name|Syndicate Bodyguard
BattleUnitType/battle_unit_type/=NPCCriSynd_Bodyguarddescription|The best of the best, chosen to guard the Syndicate bosses.
BattleUnitType/battle_unit_type/=NPCCriSynd_Capodisplay_name|Syndicate Capo
BattleUnitType/battle_unit_type/=NPCCriSynd_Capodescription|Someone has to be in charge of criminals, and Capos are usually it.
BattleUnitType/battle_unit_type/=NPCCriSynd_Underbossdisplay_name|Syndicate Underboss
BattleUnitType/battle_unit_type/=NPCCriSynd_Underbossdescription|The second in command of a criminal syndicate, capable of leading large groups and putting up a strong fight.
BattleUnitType/battle_unit_type/=NPCCriSynd_Bossdisplay_name|Syndicate Boss
BattleUnitType/battle_unit_type/=NPCCriSynd_Bossdescription|The boss of a crime syndicate, always accompanied by capable bodyguards.
BattleUnitType/battle_unit_type/=NPCCriSynd_Kingpindisplay_name|Syndicate Kingpin
BattleUnitType/battle_unit_type/=NPCCriSynd_Kingpindescription|The boss of all the bosses, who somehow managed to unite all Syndicates under his thumb. It is rare for someone to reach this position, and even rarer for them to stay alive in it.
BattleUnitType/battle_unit_type/=NPCGang_Brutedisplay_name|Brute
BattleUnitType/battle_unit_type/=NPCGang_Brutedescription|Petty criminals, lowest in the food chain. Cowardly and weak, even by criminal's low standards.
BattleUnitType/battle_unit_type/=NPCGang_Burglardisplay_name|Gang Burglar
BattleUnitType/battle_unit_type/=NPCGang_Burglardescription|These thieves favor stealth over direct confrontations.
BattleUnitType/battle_unit_type/=NPCGang_Bagmandisplay_name|Gang Bagman
BattleUnitType/battle_unit_type/=NPCGang_Bagmandescription|Responsible for driving things or carrying money. Not much use in a fight, and will try to flee at any chance.
BattleUnitType/battle_unit_type/=NPCGang_Muscledisplay_name|Gang Muscle
BattleUnitType/battle_unit_type/=NPCGang_Muscledescription|Aggressive and focused on physical violence over thinking matters, these criminals act as bodyguards and enforcers for gang operations.
BattleUnitType/battle_unit_type/=NPCGang_Ghostdisplay_name|Gang Ghost
BattleUnitType/battle_unit_type/=NPCGang_Ghostdescription|Experienced thieves, capable of sneaking under surveilled areas.
BattleUnitType/battle_unit_type/=NPCGang_Techniciandisplay_name|Gang Technician
BattleUnitType/battle_unit_type/=NPCGang_Techniciandescription|Smarter than other criminals and with a propensity to science, these lowlives specialize in creating contraptions and supporting criminal activities.
BattleUnitType/battle_unit_type/=NPCGang_Chiefdisplay_name|Gang Chief
BattleUnitType/battle_unit_type/=NPCGang_Chiefdescription|Cleverer or more ruthless than your run of the mill criminals, this one is in charge of small groups of thieves.
BattleUnitType/battle_unit_type/=MegaCorp_Talonsdisplay_name|MegaCorp Talons
BattleUnitType/battle_unit_type/=MegaCorp_Talonsdescription|Able to walk into boarding rooms during the day and sneak into secure facilities by night, MegaCorp's infiltrators are sneaky, competent, and extremely deadly.
BattleUnitType/battle_unit_type/=MegaCorp_Eliminatordisplay_name|MegaCorp Eliminator
BattleUnitType/battle_unit_type/=MegaCorp_Eliminatordescription|The most deadly, heavily armored, dangerous humans in existence. It takes an unique individual to face them and come out alive.
BattleUnitType/battle_unit_type/=MegaCorp_Liquidatordisplay_name|MegaCorp Liquidator
BattleUnitType/battle_unit_type/=MegaCorp_Liquidatordescription|Specialized in long range combat over close quarter engagement, these infiltration soldiers can one-shot a tank from several city blocks of distance.
BattleUnitType/battle_unit_type/=MegaCorp_Judicatordisplay_name|MegaCorp Judicator
BattleUnitType/battle_unit_type/=MegaCorp_Judicatordescription|AI-augmented human soldiers clad in power armor, these flying elite units are able to surpass even Titanium Knights in a direct fight.
BattleUnitType/battle_unit_type/=Mil_Riflemandisplay_name|Rifleman
BattleUnitType/battle_unit_type/=Mil_Riflemandescription|Basic footsoldier, capable of fulfilling any core tactical offensive or defensive role.
BattleUnitType/battle_unit_type/=Mil_Shotgunnerdisplay_name|Shotgunner
BattleUnitType/battle_unit_type/=Mil_Shotgunnerdescription|Heavily-armored assault soldier, specialized in getting close to enemies with a high-caliber shotgun.
BattleUnitType/battle_unit_type/=Mil_RiotTrooperdisplay_name|Riot Trooper
BattleUnitType/battle_unit_type/=Mil_RiotTrooperdescription|Shield-equipped riot control unit, capable of blasting targets with a shotgun or taking them down non-lethally with an ElectroLaser.
BattleUnitType/battle_unit_type/=Mil_SupportGunnerdisplay_name|Support Gunner
BattleUnitType/battle_unit_type/=Mil_SupportGunnerdescription|Footsoldier equipped with a Light Machine Gun and copious amounts of ammunition.
BattleUnitType/battle_unit_type/=Mil_Breacherdisplay_name|Breacher
BattleUnitType/battle_unit_type/=Mil_Breacherdescription|Fast moving soldier specialized in hit-and-run tactics. Equipped with a laser rifle, breaching charges, and stun grenades.
BattleUnitType/battle_unit_type/=Mil_CombatMedicdisplay_name|Combat Medic
BattleUnitType/battle_unit_type/=Mil_CombatMedicdescription|Trained soldier capable of healing human units during combat and evacuating soldiers off the field.
BattleUnitType/battle_unit_type/=Mil_Sniperdisplay_name|Sniper
BattleUnitType/battle_unit_type/=Mil_Sniperdescription|Lightly-armored soldier carrying a long-range, high-damage rifle.
BattleUnitType/battle_unit_type/=Mil_HeavyGunnerdisplay_name|Heavy Gunner
BattleUnitType/battle_unit_type/=Mil_HeavyGunnerdescription|Minigun-toting heavily armored soldier, capable of putting formidable amounts of fire downrange.
BattleUnitType/battle_unit_type/=Mil_RocketGunnerdisplay_name|Rocket Gunner
BattleUnitType/battle_unit_type/=Mil_RocketGunnerdescription|Rocket launcher-toting  heavily armored soldier, specialized on anti-armor warfare.
BattleUnitType/battle_unit_type/=Mil_Grenadierdisplay_name|Grenadier
BattleUnitType/battle_unit_type/=Mil_Grenadierdescription|Carrying a long range grenade launcher, this soldier can saturate the battlefield from any position and resupply allied explosives.
BattleUnitType/battle_unit_type/=Mil_Commandodisplay_name|Commando
BattleUnitType/battle_unit_type/=Mil_Commandodescription|Highly-trained, versatile soldier capable of taking down any threat in the battlefield. Carries a variety of gear, including stun grenades, EMP explosives, and automatic weapons.
BattleUnitType/battle_unit_type/=Mil_RobotKillerdisplay_name|Robot-Killer
BattleUnitType/battle_unit_type/=Mil_RobotKillerdescription|Specialized anti-robot soldier, equipped with EMP grenades, ElectroLasers, and high-damaging weapons.
BattleUnitType/battle_unit_type/=Mil_Cloakerdisplay_name|Cloaker
BattleUnitType/battle_unit_type/=Mil_Cloakerdescription|Equipped with a very rudimentary cloaking device, this human soldier can turn itself and other units invisible for a short amount of time.
BattleUnitType/battle_unit_type/=Mil_JumpTrooperdisplay_name|Jump Trooper
BattleUnitType/battle_unit_type/=Mil_JumpTrooperdescription|Hover-assisted jump packs allow this unit to stay in the air indefinitely, though biological limitations restrict how fast it can move compared to air vehicles.
BattleUnitType/battle_unit_type/=Mil_Flamerdisplay_name|Flamer
BattleUnitType/battle_unit_type/=Mil_Flamerdescription|Heavily armored unit equipped with a flamethrower, capable of hitting multiple enemies at once or setting fire to the enviroment.
BattleUnitType/battle_unit_type/=Mil_DroneOperatordisplay_name|Drone Operator
BattleUnitType/battle_unit_type/=Mil_DroneOperatordescription|Support soldier equipped with a long range weapon and capable of calling in a variety of drones for support.
BattleUnitType/battle_unit_type/=Mil_Radiomandisplay_name|Radioman
BattleUnitType/battle_unit_type/=Mil_Radiomandescription|While all soldiers carry radios, this unit's main role is to call in reinforcements and pinpoint targets for artillery, orbital, and close air support.
BattleUnitType/battle_unit_type/=Mil_FieldCommanderdisplay_name|Field Commander
BattleUnitType/battle_unit_type/=Mil_FieldCommanderdescription|A command officer capable of mantaining morale in the field, marking priority targets for focused fire, and providing buffs to all troops on the battlefield.
BattleUnitType/battle_unit_type/=Mil_TitaniumKnightdisplay_name|Titanium Knight
BattleUnitType/battle_unit_type/=Mil_TitaniumKnightdescription|Human clad in power armor, essentially granting them superhuman abilities and resilience.  A parallel development of the Iron Warrior project resulted in this hollowed out wearable exoskeleton, vastly superior to standard Exo Armor.
BattleUnitType/battle_unit_type/=Rebel_Militiadisplay_name|Militia
BattleUnitType/battle_unit_type/=Rebel_Militiadescription|Armed citizens, defending their territory or taking the law in their own hands.
BattleUnitType/battle_unit_type/=Rebel_Soldierdisplay_name|Rebel Soldier
BattleUnitType/battle_unit_type/=Rebel_Soldierdescription|Trained militia, capable of operating weapons effectively and putting up a fight.
BattleUnitType/battle_unit_type/=Rebel_Infiltratordisplay_name|Rebel Infiltrator
BattleUnitType/battle_unit_type/=Rebel_Infiltratordescription|Capable to infiltrate areas and groups alike, rebel infiltrators are one of the most important tools a resistance has at its disposal.
BattleUnitType/battle_unit_type/=Rebel_Operativedisplay_name|Rebel Operative
BattleUnitType/battle_unit_type/=Rebel_Operativedescription|Capable of infiltration and combat, these experienced and dangerous soldiers are not be trifled with.
BattleUnitType/battle_unit_type/=Rebel_DroneControllerdisplay_name|Rebel Drone Controller
BattleUnitType/battle_unit_type/=Rebel_DroneControllerdescription|Amateur drone specialist capable of temporarily hijacking drones and deploying DIY crude drone platforms.
BattleUnitType/battle_unit_type/=Rebel_Saboteurdisplay_name|Rebel Saboteur
BattleUnitType/battle_unit_type/=Rebel_Saboteurdescription|Trained operatives capable of taking down infrastructure and valuable assets with targeted attacks.
BattleUnitType/battle_unit_type/=Rebel_Commanderdisplay_name|Rebel Commander
BattleUnitType/battle_unit_type/=Rebel_Commanderdescription|Gifted with a tactical mind, these individuals lead the Resistance efforts and their operations.
BattleUnitType/battle_unit_type/=Reinforce_Mech5MeterCargodisplay_name|Mech 5m Cargo
BattleUnitType/battle_unit_type/=Reinforce_Mech5MeterCargodescription|TODO, but it's a mech coming for you.
BattleUnitType/battle_unit_type/=Reinforce_Mech5MeterWarriordisplay_name|Mech 5m Warrior
BattleUnitType/battle_unit_type/=Reinforce_Mech5MeterArtillerydisplay_name|Mech 5m Artillery
BattleUnitType/battle_unit_type/=Reinforce_Mech12MeterWarriordisplay_name|Mech 12m Warrior
BattleUnitType/battle_unit_type/=Reinforce_Mech14MeterHunterdisplay_name|Mech 14m Hunter
BattleUnitType/battle_unit_type/=Reinforce_Mech17MeterCargodisplay_name|Mech 17m Cargo
BattleUnitType/battle_unit_type/=Reinforce_Mech24MeterWarriordisplay_name|Mech 24m Warrior
BattleUnitType/battle_unit_type/=Reinforce_Mech50MeterShelldisplay_name|Mech 50m Shell
BattleUnitType/battle_unit_type/=Reinforce_Mech50MeterWarriordisplay_name|Mech 50m Warrior
BattleUnitType/battle_unit_type/=Reinforce_Mech50MeterDestroyerdisplay_name|Mech 50m Destroyer
BattleUnitType/battle_unit_type/=Reinforce_FighterJetdisplay_name|Fighter Jet
BattleUnitType/battle_unit_type/=Reinforce_FighterJetdescription|TODO, but it's a plane coming for you.
BattleUnitType/battle_unit_type/=Reinforce_SupersonicFighterJetdisplay_name|Supersonic Fighter Jet
BattleUnitType/battle_unit_type/=Reinforce_Bomberdisplay_name|Bomber
BattleUnitType/battle_unit_type/=Reinforce_Hovercrawlerdisplay_name|Hovercrawler
BattleUnitType/battle_unit_type/=Reinforce_Hovercrawlerdescription|TODO, but it's a tank coming for you.
BattleUnitType/battle_unit_type/=Reinforce_Hovertigerdisplay_name|Hovertiger
BattleUnitType/battle_unit_type/=Reinforce_Hoversharkdisplay_name|Hovershark
BattleUnitType/battle_unit_type/=Reinforce_Hovertillarydisplay_name|Hovertillary
BattleUnitType/battle_unit_type/=Reinforce_Reaperdisplay_name|Reaper
BattleUnitType/battle_unit_type/=NPCRobot_IronWarriordisplay_name|Iron Warrior
BattleUnitType/battle_unit_type/=NPCRobot_IronWarriordescription|Humanity's response to the threat of Predators, these elite killer robots are capable to match our line soldiers in every single way.
BattleUnitType/battle_unit_type/=NPCRobot_Hunterdisplay_name|Hunter
BattleUnitType/battle_unit_type/=NPCRobot_Hunterdescription|A robot-killer robot, Hunters are fast and deadly units custom built to tackle the growing robotic threat in the city.
BattleUnitType/battle_unit_type/=NPCRobot_IronTerrordisplay_name|Iron Terror
BattleUnitType/battle_unit_type/=NPCRobot_IronTerrordescription|Stronger, faster, and more resilient than any unit ever fielded, this evolution on the Iron Warrior design is superior to our own troops and it is what happens when humans take the robot threat seriously.
BattleUnitType/battle_unit_type/=NPCRobot_BoxingBotdisplay_name|Boxing Bot
BattleUnitType/battle_unit_type/=NPCRobot_BoxingBotdescription|A playful name based on its boxy appearance, these special hidden human-made robots are inspired by our own Haulers. They're weaker and less resilient than ours, but more numerous.
BattleUnitType/battle_unit_type/=NPCSec_MallGuarddisplay_name|Mall Guard
BattleUnitType/battle_unit_type/=NPCSec_MallGuarddescription|Token resistance.
BattleUnitType/battle_unit_type/=NPCSec_SecurityGuarddisplay_name|Security Guard
BattleUnitType/battle_unit_type/=NPCSec_SecurityGuarddescription|Guards capable of basic combat, but not as useful in a firefight.
BattleUnitType/battle_unit_type/=NPCSec_PoliceOfficerdisplay_name|Police Officer
BattleUnitType/battle_unit_type/=NPCSec_PoliceOfficerdescription|Professional police officers, tasked with keeping crime in check.
BattleUnitType/battle_unit_type/=NPCSec_Bodyguarddisplay_name|Bodyguard
BattleUnitType/battle_unit_type/=NPCSec_Bodyguarddescription|Experienced guard, often employed to defend valuable assets (including individuals).
BattleUnitType/battle_unit_type/=NPCSec_EliteBodyguarddisplay_name|Elite Bodyguard
BattleUnitType/battle_unit_type/=NPCSec_EliteBodyguarddescription|Former paramilitary soldiers, working in the private sector as guard for those with money, power, or both.
BattleUnitType/battle_unit_type/=Player_Nanoswarmdisplay_name|Nanoswarm
BattleUnitType/battle_unit_type/=Player_Nanoswarmdescription|A swarm of nanobots. Deadly, regenerative, and almost invisible, but not as resilient as proper robots. Great for infiltration, stealth, or certain kinds of sabotage.
BattleUnitType/battle_unit_type/=Player_Predatordisplay_name|Predator
BattleUnitType/battle_unit_type/=Player_Predatordescription|Heavily-plated robotic warrior. Relentless and incredibly strong, but not exactly stealthy. A single non-upgraded, unarmed Predator is the equal of ten human commandos.
BattleUnitType/battle_unit_type/=Player_Keanudisplay_name|Keanu
BattleUnitType/battle_unit_type/=Player_Keanudescription|Fast, flexible, and brutal robotic warrior. Unable to tank hits like a Predator, instead putting a premium on moving so skillfully it doesn't get hit at all.
BattleUnitType/battle_unit_type/=Player_Leechdisplay_name|Leech
BattleUnitType/battle_unit_type/=Player_Leechdescription|Able to hover via miniature anti-gravity pads. About the size of a small bird, this bot is deeply unsettling to humans as well as highly skilled at taking control of enemy bots and vehicles.
BattleUnitType/battle_unit_type/=Player_Cyborgdisplay_name|Cyborg
BattleUnitType/battle_unit_type/=Player_Cyborgdescription|Robotic interior with a living tissue exterior. May be good at infiltration, depending on how realistic the tissues, programming, and other features are; or may just unsettle humans by existing in the uncanny valley.
BattleUnitType/battle_unit_type/=Player_LiquidMetalPredatordisplay_name|Liquid Metal Predator
BattleUnitType/battle_unit_type/=Player_LiquidMetalPredatordescription|Advanced variant of the Predator. Cannot be upgraded with as much intelligence, but the liquid metal allows for shapeshifting as well as even better self-repair.
BattleUnitType/battle_unit_type/=Player_Seekerdisplay_name|Seeker
BattleUnitType/battle_unit_type/=Player_Seekerdescription|This state-of-the-art and heavily-plated version of a Predator is the supreme hunter; nothing stands in the way of it and its prey.  While they can be used in combat, doing so is a waste of resources; these are much better for dispatch misions.
BattleUnitType/battle_unit_type/=Player_Electrodedisplay_name|Electrode
BattleUnitType/battle_unit_type/=Player_Electrodedescription|This state-of-the-art Predator variant is electrified and can damage unprotected enemies simply by coming near them.
BattleUnitType/battle_unit_type/=Player_Carverdisplay_name|Carver
BattleUnitType/battle_unit_type/=Player_Carverdescription|An advanced variant of the Keanu, Carvers add psyops to their arsenal to terrorize organic targets.
BattleUnitType/battle_unit_type/=Player_Wakizashidisplay_name|Wakizashi
BattleUnitType/battle_unit_type/=Player_Wakizashidescription|An advanced variant of the Keanu, Wakizashi are specialists meant to accompany other units.  They prioritize exploiting minute distractions and openings created by their fellows to deal extra damage.
BattleUnitType/battle_unit_type/=Player_Sniperdescription|An advanced variant of the Keanu, Snipers are specialists use their speed and agility to climb buildings and move from perch to perch.  They have incredible range and deal high damage with their specialized weapons.
BattleUnitType/battle_unit_type/=Player_Scattercrawlerdisplay_name|Scattercrawler
BattleUnitType/battle_unit_type/=Player_Scattercrawlerdescription|A very advanced variant of the Keanu, Scattercrawlers are martial arts experts that with teleportation capabilities.
BattleUnitType/battle_unit_type/=Player_Doomsayerdisplay_name|Doomsayer
BattleUnitType/battle_unit_type/=Player_Doomsayerdescription|These eerie cyborgs are programmed to identify humans susceptible to suggestion, feeding their fears with the foretelling of doom. What they lack in combat skills they make up for in psyops.
BattleUnitType/battle_unit_type/=Player_CyborgCommanderdisplay_name|Cyborg Commander
BattleUnitType/battle_unit_type/=Player_CyborgCommanderdescription|These advanced cyborgs are not only incredibly realistic, they are also massively charismatic.  They are very competent warriors, but also capable of inspiring humans to follow them almost anywhere.
BattleUnitType/battle_unit_type/=Player_CyborgScientistdisplay_name|Cyborg Scientist
BattleUnitType/battle_unit_type/=Player_CyborgScientistdescription|These advanced cyborgs are not only highly realistic, they are also incredibly smart.  They are not combat-ready, but are immediately ready to blend into a crowd of scientists, doctors, or other high professionals.
BattleUnitType/battle_unit_type/=Player_SuitcaseRobotdisplay_name|Suitcase Robot
BattleUnitType/battle_unit_type/=Player_SuitcaseRobotdescription|Very small specialist robot that can tranform into and out of a suitcase format.  Whips high-tension cables around during combat, with horrifying results.
BattleUnitType/battle_unit_type/=Player_Protectordisplay_name|Protector
BattleUnitType/battle_unit_type/=Player_Protectordescription|These transforming mechs incorporate liquid metal technology and make ideal bodyguards for those deemed worthy of such protection.
BattleUnitType/battle_unit_type/=Player_Distractordisplay_name|Distractor
BattleUnitType/battle_unit_type/=Player_Distractordescription|Distractors are small, flying platforms that are designed to draw attention to themselves while they engage in mischief.
